order_id,user_id,restaurant_id,item_id,category,price,order_hour,weekend,timestamp,meal_time,cart_size,cart_value_bucket,user_price_sensitivity,restaurant_rating,user_city_tier,restaurant_city_tier,order_total_value,user_frequency,user_avg_spend,restaurant_popularity,item_popularity
11670,1002,67,938,Beverage,126,1,0,2025-01-30 01:33:00,LateNight,2,Medium,medium,3.7,Tier2,Tier3,429,10,532.6666666666666,110,49
11672,453,101,1074,Main,351,13,1,2025-02-08 13:52:00,Lunch,3,High,medium,4.1,Tier2,Tier2,885,6,657.3636363636364,117,50
11672,453,101,569,Beverage,280,13,1,2025-02-08 13:52:00,Lunch,3,High,medium,4.1,Tier2,Tier2,885,6,657.3636363636364,117,28
11672,453,101,424,Dessert,254,13,1,2025-02-08 13:52:00,Lunch,3,High,medium,4.1,Tier2,Tier2,885,6,657.3636363636364,117,34
11673,367,19,1045,Main,415,19,0,2025-02-13 19:23:00,Dinner,2,Medium,low,3.5,Tier2,Tier1,562,12,638.2380952380952,130,24
11673,367,19,280,Side,147,19,0,2025-02-13 19:23:00,Dinner,2,Medium,low,3.5,Tier2,Tier1,562,12,638.2380952380952,130,50
11674,593,33,335,Main,141,16,0,2025-02-07 16:16:00,Dinner,1,Low,medium,4.3,Tier1,Tier1,141,20,603.9722222222222,127,29
11675,175,194,466,Main,452,18,0,2025-02-24 18:31:00,Dinner,2,High,medium,3.7,Tier2,Tier1,813,24,611.7692307692307,79,79
11675,175,194,1014,Beverage,361,18,0,2025-02-24 18:31:00,Dinner,2,High,medium,3.7,Tier2,Tier1,813,24,611.7692307692307,79,16
11676,1178,56,406,Main,115,22,0,2025-02-27 22:40:00,LateNight,2,Medium,low,4.1,Tier1,Tier3,534,11,595.4761904761905,151,79
11676,1178,56,928,Dessert,419,22,0,2025-02-27 22:40:00,LateNight,2,Medium,low,4.1,Tier1,Tier3,534,11,595.4761904761905,151,12
11677,1275,174,78,Main,100,8,0,2025-01-31 08:27:00,Breakfast,1,Low,medium,4.8,Tier1,Tier2,100,19,644.5,114,58
11678,482,87,760,Main,368,13,0,2025-01-13 13:56:00,Lunch,2,High,medium,4.8,Tier1,Tier3,805,22,612.95,126,23
11678,482,87,561,Beverage,437,13,0,2025-01-13 13:56:00,Lunch,2,High,medium,4.8,Tier1,Tier3,805,22,612.95,126,25
11679,227,92,1190,Main,86,12,1,2025-03-01 12:35:00,Lunch,2,Medium,high,4.8,Tier2,Tier2,576,16,568.5,142,26
11679,227,92,471,Beverage,490,12,1,2025-03-01 12:35:00,Lunch,2,Medium,high,4.8,Tier2,Tier2,576,16,568.5,142,21
11680,993,143,496,Main,435,9,0,2025-01-23 09:11:00,Breakfast,2,High,medium,3.7,Tier1,Tier1,926,24,578.9565217391304,134,93
11680,993,143,904,Beverage,491,9,0,2025-01-23 09:11:00,Breakfast,2,High,medium,3.7,Tier1,Tier1,926,24,578.9565217391304,134,15
11681,348,167,1055,Main,457,21,0,2025-02-04 21:04:00,Dinner,1,Medium,high,4.5,Tier2,Tier1,457,13,488.8421052631579,126,76
11682,315,185,803,Main,264,2,1,2025-02-08 02:34:00,LateNight,1,Low,high,3.7,Tier1,Tier1,264,8,429.09090909090907,114,58
11683,852,75,1195,Main,251,0,0,2025-02-20 00:02:00,LateNight,3,High,medium,4.0,Tier2,Tier2,760,13,655.5357142857143,70,33
11683,852,75,265,Beverage,89,0,0,2025-02-20 00:02:00,LateNight,3,High,medium,4.0,Tier2,Tier2,760,13,655.5357142857143,70,36
11683,852,75,234,Dessert,420,0,0,2025-02-20 00:02:00,LateNight,3,High,medium,4.0,Tier2,Tier2,760,13,655.5357142857143,70,20
11684,303,121,180,Main,427,5,1,2025-02-15 05:56:00,LateNight,1,Medium,low,3.7,Tier2,Tier1,427,16,665.4,161,53
11685,225,198,705,Main,158,0,0,2025-02-19 00:54:00,LateNight,2,Medium,low,4.0,Tier2,Tier1,523,19,616.7714285714286,108,14
11685,225,198,296,Beverage,365,0,0,2025-02-19 00:54:00,LateNight,2,Medium,low,4.0,Tier2,Tier1,523,19,616.7714285714286,108,31
11686,360,186,322,Main,448,14,0,2025-02-18 14:02:00,Lunch,2,Medium,medium,3.6,Tier2,Tier2,698,14,572.625,97,97
11686,360,186,273,Beverage,250,14,0,2025-02-18 14:02:00,Lunch,2,Medium,medium,3.6,Tier2,Tier2,698,14,572.625,97,46
11687,1091,53,1172,Main,273,20,0,2025-02-14 20:06:00,Dinner,1,Low,high,4.7,Tier1,Tier3,273,13,548.75,115,37
11688,654,190,529,Main,408,11,0,2025-02-18 11:12:00,Lunch,2,High,low,3.8,Tier1,Tier1,708,24,552.1395348837209,72,35
11688,654,190,790,Dessert,300,11,0,2025-02-18 11:12:00,Lunch,2,High,low,3.8,Tier1,Tier1,708,24,552.1395348837209,72,20
11689,674,86,1157,Main,97,19,0,2025-02-18 19:22:00,Dinner,1,Low,low,4.6,Tier1,Tier1,97,13,714.1071428571429,148,39
11690,1179,101,1074,Main,351,22,0,2025-01-21 22:41:00,LateNight,1,Medium,medium,4.1,Tier3,Tier2,351,12,569.5217391304348,117,50
11691,908,165,668,Main,339,0,0,2025-02-05 00:13:00,LateNight,1,Medium,high,4.1,Tier1,Tier2,339,16,396.5833333333333,147,17
11692,1240,120,264,Main,365,14,0,2025-01-08 14:39:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,635,6,864.4166666666666,111,68
11692,1240,120,543,Beverage,270,14,0,2025-01-08 14:39:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,635,6,864.4166666666666,111,55
11693,1142,6,141,Main,484,21,1,2025-02-22 21:08:00,Dinner,2,Medium,medium,4.6,Tier1,Tier1,693,11,699.1578947368421,91,91
11693,1142,6,732,Dessert,209,21,1,2025-02-22 21:08:00,Dinner,2,Medium,medium,4.6,Tier1,Tier1,693,11,699.1578947368421,91,29
11694,1300,21,133,Main,299,9,1,2025-02-08 09:31:00,Breakfast,1,Low,medium,3.7,Tier3,Tier2,299,10,598.125,144,19
11695,203,41,41,Main,383,23,0,2025-02-17 23:07:00,LateNight,1,Medium,medium,4.0,Tier1,Tier3,383,10,562.7857142857143,120,43
11696,1146,22,300,Main,473,14,1,2025-02-22 14:23:00,Lunch,2,High,high,4.4,Tier3,Tier2,831,11,576.0625,112,41
11696,1146,22,388,Beverage,358,14,1,2025-02-22 14:23:00,Lunch,2,High,high,4.4,Tier3,Tier2,831,11,576.0625,112,23
11697,1191,126,645,Main,360,23,0,2025-01-20 23:08:00,LateNight,2,High,medium,4.3,Tier1,Tier1,705,14,643.875,135,66
11697,1191,126,75,Beverage,345,23,0,2025-01-20 23:08:00,LateNight,2,High,medium,4.3,Tier1,Tier1,705,14,643.875,135,34
11698,292,56,406,Main,115,22,0,2025-01-08 22:36:00,LateNight,2,Medium,medium,4.1,Tier3,Tier3,353,8,562.2857142857143,151,79
11698,292,56,1188,Beverage,238,22,0,2025-01-08 22:36:00,LateNight,2,Medium,medium,4.1,Tier3,Tier3,353,8,562.2857142857143,151,22
11699,377,73,997,Main,407,9,0,2025-01-22 09:47:00,Breakfast,2,Medium,medium,4.7,Tier3,Tier1,668,17,550.84375,130,28
11699,377,73,930,Beverage,261,9,0,2025-01-22 09:47:00,Breakfast,2,Medium,medium,4.7,Tier3,Tier1,668,17,550.84375,130,77
11700,371,182,469,Main,455,22,1,2025-02-02 22:09:00,LateNight,3,High,low,4.3,Tier1,Tier3,1219,13,596.9473684210526,128,80
11700,371,182,149,Beverage,288,22,1,2025-02-02 22:09:00,LateNight,3,High,low,4.3,Tier1,Tier3,1219,13,596.9473684210526,128,27
11700,371,182,488,Side,476,22,1,2025-02-02 22:09:00,LateNight,3,High,low,4.3,Tier1,Tier3,1219,13,596.9473684210526,128,57
11701,574,64,829,Main,192,6,0,2025-01-01 06:15:00,Breakfast,3,High,high,3.6,Tier1,Tier1,839,10,640.4117647058823,123,57
11701,574,64,635,Beverage,243,6,0,2025-01-01 06:15:00,Breakfast,3,High,high,3.6,Tier1,Tier1,839,10,640.4117647058823,123,28
11701,574,64,769,Side,404,6,0,2025-01-01 06:15:00,Breakfast,3,High,high,3.6,Tier1,Tier1,839,10,640.4117647058823,123,29
11702,1314,138,921,Main,114,12,1,2025-01-19 12:04:00,Lunch,1,Low,medium,4.2,Tier1,Tier2,114,24,635.225,104,22
11703,1361,31,902,Main,359,13,0,2025-01-02 13:28:00,Lunch,1,Medium,low,4.7,Tier1,Tier1,359,24,600.1627906976744,67,67
11705,1065,138,103,Main,186,19,0,2025-02-20 19:47:00,Dinner,3,Medium,low,4.2,Tier1,Tier2,679,14,756.0333333333333,104,61
11705,1065,138,59,Beverage,233,19,0,2025-02-20 19:47:00,Dinner,3,Medium,low,4.2,Tier1,Tier2,679,14,756.0333333333333,104,21
11705,1065,138,583,Side,260,19,0,2025-02-20 19:47:00,Dinner,3,Medium,low,4.2,Tier1,Tier2,679,14,756.0333333333333,104,44
11707,512,0,850,Main,289,3,0,2025-01-13 03:50:00,LateNight,3,High,high,4.4,Tier1,Tier1,952,8,562.3076923076923,178,92
11707,512,0,638,Beverage,280,3,0,2025-01-13 03:50:00,LateNight,3,High,high,4.4,Tier1,Tier1,952,8,562.3076923076923,178,88
11707,512,0,826,Side,383,3,0,2025-01-13 03:50:00,LateNight,3,High,high,4.4,Tier1,Tier1,952,8,562.3076923076923,178,76
11708,215,83,50,Main,413,0,1,2025-01-11 00:38:00,LateNight,3,High,high,4.1,Tier3,Tier3,996,15,654.6666666666666,89,14
11708,215,83,540,Beverage,296,0,1,2025-01-11 00:38:00,LateNight,3,High,high,4.1,Tier3,Tier3,996,15,654.6666666666666,89,16
11708,215,83,1112,Side,287,0,1,2025-01-11 00:38:00,LateNight,3,High,high,4.1,Tier3,Tier3,996,15,654.6666666666666,89,16
11709,795,189,1118,Main,362,10,0,2025-01-06 10:08:00,Breakfast,3,High,low,3.8,Tier1,Tier2,1026,10,878.5,140,75
11709,795,189,53,Beverage,419,10,0,2025-01-06 10:08:00,Breakfast,3,High,low,3.8,Tier1,Tier2,1026,10,878.5,140,74
11709,795,189,815,Side,245,10,0,2025-01-06 10:08:00,Breakfast,3,High,low,3.8,Tier1,Tier2,1026,10,878.5,140,56
11711,1453,101,1074,Main,351,20,1,2025-02-02 20:18:00,Dinner,2,High,medium,4.1,Tier2,Tier2,786,17,573.4,117,50
11711,1453,101,127,Side,435,20,1,2025-02-02 20:18:00,Dinner,2,High,medium,4.1,Tier2,Tier2,786,17,573.4,117,50
11712,700,55,606,Main,393,16,0,2025-01-13 16:24:00,Dinner,1,Medium,high,4.8,Tier2,Tier1,393,20,600.90625,112,25
11713,470,182,54,Main,92,19,0,2025-01-27 19:46:00,Dinner,2,Medium,low,4.3,Tier2,Tier3,568,18,527.9285714285714,128,23
11713,470,182,488,Side,476,19,0,2025-01-27 19:46:00,Dinner,2,Medium,low,4.3,Tier2,Tier3,568,18,527.9285714285714,128,57
11714,403,195,410,Main,285,21,0,2025-02-11 21:44:00,Dinner,2,Medium,low,4.7,Tier1,Tier1,435,8,648.6,157,157
11714,403,195,721,Side,150,21,0,2025-02-11 21:44:00,Dinner,2,Medium,low,4.7,Tier1,Tier1,435,8,648.6,157,63
11715,687,161,1019,Main,176,2,0,2025-01-14 02:52:00,LateNight,2,Medium,medium,4.3,Tier3,Tier1,321,18,688.1428571428571,61,18
11715,687,161,286,Beverage,145,2,0,2025-01-14 02:52:00,LateNight,2,Medium,medium,4.3,Tier3,Tier1,321,18,688.1428571428571,61,33
11716,871,27,854,Main,109,4,0,2025-02-20 04:46:00,LateNight,2,Low,high,3.8,Tier1,Tier1,202,13,441.9047619047619,141,31
11716,871,27,1085,Side,93,4,0,2025-02-20 04:46:00,LateNight,2,Low,high,3.8,Tier1,Tier1,202,13,441.9047619047619,141,61
11717,251,161,308,Main,359,7,1,2025-02-08 07:51:00,Breakfast,2,Medium,low,4.3,Tier1,Tier1,504,19,609.2,61,19
11717,251,161,286,Beverage,145,7,1,2025-02-08 07:51:00,Breakfast,2,Medium,low,4.3,Tier1,Tier1,504,19,609.2,61,33
11718,1000,173,55,Main,382,1,0,2025-01-23 01:44:00,LateNight,1,Medium,high,4.2,Tier1,Tier1,382,16,613.0,166,50
11719,317,15,734,Main,444,4,0,2025-01-20 04:21:00,LateNight,2,High,medium,3.9,Tier2,Tier1,855,13,595.5217391304348,84,24
11719,317,15,219,Beverage,411,4,0,2025-01-20 04:21:00,LateNight,2,High,medium,3.9,Tier2,Tier1,855,13,595.5217391304348,84,13
11720,1227,27,161,Main,250,10,0,2025-01-21 10:37:00,Breakfast,3,High,low,3.8,Tier3,Tier1,730,8,712.6,141,24
11720,1227,27,765,Beverage,113,10,0,2025-01-21 10:37:00,Breakfast,3,High,low,3.8,Tier3,Tier1,730,8,712.6,141,43
11720,1227,27,864,Dessert,367,10,0,2025-01-21 10:37:00,Breakfast,3,High,low,3.8,Tier3,Tier1,730,8,712.6,141,33
11721,348,179,1050,Main,308,2,0,2025-01-06 02:02:00,LateNight,2,Medium,high,4.3,Tier2,Tier3,696,13,488.8421052631579,134,82
11721,348,179,125,Side,388,2,0,2025-01-06 02:02:00,LateNight,2,Medium,high,4.3,Tier2,Tier3,696,13,488.8421052631579,134,62
11722,58,161,308,Main,359,13,0,2025-01-13 13:01:00,Lunch,1,Medium,high,4.3,Tier1,Tier1,359,21,546.4166666666666,61,19
11723,741,15,1113,Main,375,16,1,2025-01-11 16:06:00,Dinner,1,Medium,low,3.9,Tier1,Tier1,375,13,577.2857142857143,84,32
11724,224,28,1015,Main,299,0,0,2025-01-14 00:33:00,LateNight,1,Low,medium,3.7,Tier2,Tier1,299,12,731.0,71,24
11726,167,61,1131,Main,407,9,0,2025-01-03 09:33:00,Breakfast,2,Medium,high,3.9,Tier2,Tier3,540,19,485.3103448275862,164,43
11726,167,61,145,Beverage,133,9,0,2025-01-03 09:33:00,Breakfast,2,Medium,high,3.9,Tier2,Tier3,540,19,485.3103448275862,164,44
11727,1176,173,1136,Main,261,15,1,2025-02-08 15:47:00,Lunch,1,Low,medium,4.2,Tier1,Tier1,261,12,637.0,166,116
11729,339,166,238,Main,87,22,1,2025-01-05 22:08:00,LateNight,1,Low,low,4.4,Tier3,Tier1,87,20,605.8684210526316,64,24
11730,1487,124,793,Main,107,15,0,2025-01-10 15:34:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,462,16,587.6785714285714,108,75
11730,1487,124,1110,Side,355,15,0,2025-01-10 15:34:00,Lunch,2,Medium,medium,4.3,Tier1,Tier2,462,16,587.6785714285714,108,21
11731,1279,66,342,Main,173,22,1,2025-02-22 22:32:00,LateNight,2,Medium,low,4.5,Tier2,Tier1,645,17,473.57142857142856,123,15
11731,1279,66,605,Beverage,472,22,1,2025-02-22 22:32:00,LateNight,2,Medium,low,4.5,Tier2,Tier1,645,17,473.57142857142856,123,52
11732,39,134,303,Main,220,17,0,2025-01-07 17:09:00,Dinner,2,Medium,medium,3.8,Tier2,Tier2,305,24,561.8222222222222,77,77
11732,39,134,132,Beverage,85,17,0,2025-01-07 17:09:00,Dinner,2,Medium,medium,3.8,Tier2,Tier2,305,24,561.8222222222222,77,37
11733,1268,143,496,Main,435,9,0,2025-02-13 09:38:00,Breakfast,1,Medium,medium,3.7,Tier3,Tier1,435,16,665.7,134,93
11734,518,181,990,Main,189,1,0,2025-02-24 01:27:00,LateNight,2,Medium,low,4.0,Tier2,Tier2,663,6,521.6363636363636,129,48
11734,518,181,983,Beverage,474,1,0,2025-02-24 01:27:00,LateNight,2,Medium,low,4.0,Tier2,Tier2,663,6,521.6363636363636,129,28
11735,1094,52,114,Main,254,9,0,2025-01-15 09:32:00,Breakfast,2,Medium,low,4.4,Tier2,Tier1,512,19,617.4848484848485,88,34
11735,1094,52,1047,Beverage,258,9,0,2025-01-15 09:32:00,Breakfast,2,Medium,low,4.4,Tier2,Tier1,512,19,617.4848484848485,88,47
11736,637,120,519,Main,82,17,0,2025-01-03 17:56:00,Dinner,2,Medium,medium,4.3,Tier1,Tier2,352,17,561.625,111,27
11736,637,120,543,Beverage,270,17,0,2025-01-03 17:56:00,Dinner,2,Medium,medium,4.3,Tier1,Tier2,352,17,561.625,111,55
11738,1125,5,27,Main,235,5,0,2025-02-03 05:53:00,LateNight,2,High,high,3.6,Tier1,Tier1,724,15,526.1304347826087,91,51
11738,1125,5,455,Dessert,489,5,0,2025-02-03 05:53:00,LateNight,2,High,high,3.6,Tier1,Tier1,724,15,526.1304347826087,91,33
11739,1082,20,926,Main,98,20,0,2025-01-13 20:37:00,Dinner,1,Low,medium,4.3,Tier1,Tier1,98,13,699.0833333333334,91,34
11740,442,32,1150,Main,94,4,0,2025-01-08 04:33:00,LateNight,3,Medium,medium,3.7,Tier2,Tier2,431,22,614.6341463414634,69,18
11740,442,32,1121,Beverage,176,4,0,2025-01-08 04:33:00,LateNight,3,Medium,medium,3.7,Tier2,Tier2,431,22,614.6341463414634,69,15
11740,442,32,165,Side,161,4,0,2025-01-08 04:33:00,LateNight,3,Medium,medium,3.7,Tier2,Tier2,431,22,614.6341463414634,69,6
11741,358,61,1131,Main,407,7,0,2025-01-23 07:18:00,Breakfast,3,Medium,high,3.9,Tier1,Tier3,656,12,631.28,164,43
11741,358,61,145,Beverage,133,7,0,2025-01-23 07:18:00,Breakfast,3,Medium,high,3.9,Tier1,Tier3,656,12,631.28,164,44
11741,358,61,742,Dessert,116,7,0,2025-01-23 07:18:00,Breakfast,3,Medium,high,3.9,Tier1,Tier3,656,12,631.28,164,47
11742,1431,134,303,Main,220,0,0,2025-01-08 00:21:00,LateNight,2,Medium,medium,3.8,Tier2,Tier2,305,17,600.0,77,77
11742,1431,134,132,Beverage,85,0,0,2025-01-08 00:21:00,LateNight,2,Medium,medium,3.8,Tier2,Tier2,305,17,600.0,77,37
11743,730,93,375,Main,251,3,0,2025-01-02 03:15:00,LateNight,2,Medium,medium,4.4,Tier2,Tier3,660,14,777.9333333333333,117,15
11743,730,93,900,Beverage,409,3,0,2025-01-02 03:15:00,LateNight,2,Medium,medium,4.4,Tier2,Tier3,660,14,777.9333333333333,117,29
11744,934,186,322,Main,448,19,0,2025-02-21 19:23:00,Dinner,1,Medium,high,3.6,Tier1,Tier2,448,20,508.9117647058824,97,97
11745,1204,179,352,Main,255,21,0,2025-02-07 21:50:00,Dinner,2,Medium,medium,4.3,Tier3,Tier3,643,19,550.8787878787879,134,29
11745,1204,179,125,Side,388,21,0,2025-02-07 21:50:00,Dinner,2,Medium,medium,4.3,Tier3,Tier3,643,19,550.8787878787879,134,62
11746,1270,55,492,Main,420,15,0,2025-01-14 15:03:00,Lunch,2,High,low,4.8,Tier2,Tier1,773,13,671.6666666666666,112,21
11746,1270,55,783,Side,353,15,0,2025-01-14 15:03:00,Lunch,2,High,low,4.8,Tier2,Tier1,773,13,671.6666666666666,112,36
11747,812,149,779,Main,383,14,0,2025-01-17 14:30:00,Lunch,2,Medium,medium,3.6,Tier1,Tier3,684,8,505.1333333333333,62,62
11747,812,149,1148,Beverage,301,14,0,2025-01-17 14:30:00,Lunch,2,Medium,medium,3.6,Tier1,Tier3,684,8,505.1333333333333,62,17
11748,1322,46,1103,Main,174,18,0,2025-02-12 18:13:00,Dinner,1,Low,medium,4.2,Tier2,Tier1,174,4,661.3333333333334,129,129
11749,373,18,1079,Main,382,18,0,2025-01-13 18:04:00,Dinner,3,High,high,4.7,Tier2,Tier1,905,8,600.2,140,50
11749,373,18,221,Dessert,98,18,0,2025-01-13 18:04:00,Dinner,3,High,high,4.7,Tier2,Tier1,905,8,600.2,140,10
11749,373,18,1031,Side,425,18,0,2025-01-13 18:04:00,Dinner,3,High,high,4.7,Tier2,Tier1,905,8,600.2,140,41
11750,648,53,1172,Main,273,0,0,2025-02-18 00:13:00,LateNight,3,High,medium,4.7,Tier3,Tier3,1003,8,674.0,115,37
11750,648,53,68,Beverage,293,0,0,2025-02-18 00:13:00,LateNight,3,High,medium,4.7,Tier3,Tier3,1003,8,674.0,115,17
11750,648,53,12,Dessert,437,0,0,2025-02-18 00:13:00,LateNight,3,High,medium,4.7,Tier3,Tier3,1003,8,674.0,115,19
11751,289,189,1102,Main,350,6,0,2025-01-28 06:17:00,Breakfast,2,Medium,medium,3.8,Tier1,Tier2,694,9,612.7777777777778,140,9
11751,289,189,110,Dessert,344,6,0,2025-01-28 06:17:00,Breakfast,2,Medium,medium,3.8,Tier1,Tier2,694,9,612.7777777777778,140,38
11753,1321,99,887,Main,171,10,0,2025-02-07 10:59:00,Breakfast,2,Medium,low,4.0,Tier2,Tier1,633,21,521.9473684210526,143,143
11753,1321,99,548,Beverage,462,10,0,2025-02-07 10:59:00,Breakfast,2,Medium,low,4.0,Tier2,Tier1,633,21,521.9473684210526,143,45
11754,357,185,576,Main,478,16,0,2025-01-31 16:55:00,Dinner,2,High,medium,3.7,Tier1,Tier1,881,21,590.7297297297297,114,16
11754,357,185,87,Beverage,403,16,0,2025-01-31 16:55:00,Dinner,2,High,medium,3.7,Tier1,Tier1,881,21,590.7297297297297,114,20
11757,749,159,327,Main,454,4,0,2025-01-02 04:51:00,LateNight,1,Medium,low,3.6,Tier1,Tier3,454,7,578.5,110,85
11758,340,126,452,Main,385,2,0,2025-01-27 02:27:00,LateNight,2,Medium,medium,4.3,Tier2,Tier1,572,19,444.6296296296296,135,69
11758,340,126,821,Dessert,187,2,0,2025-01-27 02:27:00,LateNight,2,Medium,medium,4.3,Tier2,Tier1,572,19,444.6296296296296,135,23
11759,1379,46,1103,Main,174,3,1,2025-01-11 03:03:00,LateNight,2,Medium,low,4.2,Tier1,Tier1,311,27,536.6,129,129
11759,1379,46,190,Beverage,137,3,1,2025-01-11 03:03:00,LateNight,2,Medium,low,4.2,Tier1,Tier1,311,27,536.6,129,24
11760,553,5,27,Main,235,4,0,2025-01-15 04:32:00,LateNight,3,High,high,3.6,Tier2,Tier1,1219,15,706.6206896551724,91,51
11760,553,5,348,Beverage,495,4,0,2025-01-15 04:32:00,LateNight,3,High,high,3.6,Tier2,Tier1,1219,15,706.6206896551724,91,24
11760,553,5,455,Dessert,489,4,0,2025-01-15 04:32:00,LateNight,3,High,high,3.6,Tier2,Tier1,1219,15,706.6206896551724,91,33
11763,722,86,1157,Main,97,22,0,2025-01-03 22:09:00,LateNight,2,Medium,low,4.6,Tier1,Tier1,452,14,641.8518518518518,148,39
11763,722,86,128,Beverage,355,22,0,2025-01-03 22:09:00,LateNight,2,Medium,low,4.6,Tier1,Tier1,452,14,641.8518518518518,148,75
11764,577,120,264,Main,365,23,0,2025-02-24 23:50:00,LateNight,1,Medium,medium,4.3,Tier1,Tier2,365,11,539.7222222222222,111,68
11766,666,114,736,Main,436,19,1,2025-02-15 19:27:00,Dinner,2,High,medium,4.3,Tier3,Tier1,728,20,545.4571428571429,128,53
11766,666,114,454,Beverage,292,19,1,2025-02-15 19:27:00,Dinner,2,High,medium,4.3,Tier3,Tier1,728,20,545.4571428571429,128,64
11767,249,165,192,Main,259,14,0,2025-01-15 14:17:00,Lunch,2,Medium,low,4.1,Tier1,Tier2,654,14,655.5416666666666,147,54
11767,249,165,630,Side,395,14,0,2025-01-15 14:17:00,Lunch,2,Medium,low,4.1,Tier1,Tier2,654,14,655.5416666666666,147,54
11769,1267,145,245,Main,368,1,0,2025-02-06 01:55:00,LateNight,2,High,low,3.6,Tier1,Tier1,720,15,589.0357142857143,148,61
11769,1267,145,619,Beverage,352,1,0,2025-02-06 01:55:00,LateNight,2,High,low,3.6,Tier1,Tier1,720,15,589.0357142857143,148,11
11770,573,133,729,Main,158,13,1,2025-02-08 13:24:00,Lunch,1,Low,high,3.8,Tier1,Tier1,158,9,528.0769230769231,118,74
11771,318,114,188,Main,136,8,0,2025-02-11 08:25:00,Breakfast,3,Medium,medium,4.3,Tier3,Tier1,622,17,622.5151515151515,128,37
11771,318,114,454,Beverage,292,8,0,2025-02-11 08:25:00,Breakfast,3,Medium,medium,4.3,Tier3,Tier1,622,17,622.5151515151515,128,64
11771,318,114,92,Side,194,8,0,2025-02-11 08:25:00,Breakfast,3,Medium,medium,4.3,Tier3,Tier1,622,17,622.5151515151515,128,29
11772,946,84,177,Main,170,10,0,2025-02-20 10:34:00,Breakfast,1,Low,low,4.7,Tier1,Tier1,170,16,527.9629629629629,134,30
11773,227,10,380,Main,454,11,0,2025-01-24 11:43:00,Lunch,1,Medium,high,4.4,Tier2,Tier1,454,16,568.5,72,25
11774,999,67,441,Main,303,1,1,2025-02-22 01:41:00,LateNight,1,Medium,medium,3.7,Tier2,Tier3,303,13,640.6153846153846,110,59
11776,138,162,46,Main,445,20,0,2025-01-28 20:32:00,Dinner,2,Medium,high,4.7,Tier3,Tier1,620,11,606.5,114,10
11776,138,162,672,Beverage,175,20,0,2025-01-28 20:32:00,Dinner,2,Medium,high,4.7,Tier3,Tier1,620,11,606.5,114,31
11778,144,2,7,Main,348,13,1,2025-02-08 13:31:00,Lunch,2,High,low,4.8,Tier1,Tier3,701,7,479.72727272727275,137,137
11778,144,2,1109,Dessert,353,13,1,2025-02-08 13:31:00,Lunch,2,High,low,4.8,Tier1,Tier3,701,7,479.72727272727275,137,22
11780,369,29,1122,Main,270,17,1,2025-01-25 17:48:00,Dinner,3,High,medium,4.5,Tier3,Tier1,809,19,512.5,72,36
11780,369,29,121,Beverage,446,17,1,2025-01-25 17:48:00,Dinner,3,High,medium,4.5,Tier3,Tier1,809,19,512.5,72,14
11780,369,29,449,Side,93,17,1,2025-01-25 17:48:00,Dinner,3,High,medium,4.5,Tier3,Tier1,809,19,512.5,72,30
11781,152,8,82,Main,110,8,0,2025-01-09 08:50:00,Breakfast,2,Medium,low,4.3,Tier1,Tier1,391,18,766.0,114,26
11781,152,8,892,Dessert,281,8,0,2025-01-09 08:50:00,Breakfast,2,Medium,low,4.3,Tier1,Tier1,391,18,766.0,114,36
11782,432,78,74,Main,139,11,0,2025-02-17 11:14:00,Lunch,1,Low,medium,4.4,Tier1,Tier1,139,14,440.23809523809524,152,50
11783,1338,177,929,Main,427,8,0,2025-02-04 08:47:00,Breakfast,3,High,medium,4.1,Tier3,Tier1,781,18,470.77777777777777,149,83
11783,1338,177,558,Beverage,201,8,0,2025-02-04 08:47:00,Breakfast,3,High,medium,4.1,Tier3,Tier1,781,18,470.77777777777777,149,81
11783,1338,177,285,Dessert,153,8,0,2025-02-04 08:47:00,Breakfast,3,High,medium,4.1,Tier3,Tier1,781,18,470.77777777777777,149,37
11784,580,162,250,Main,266,9,1,2025-01-12 09:21:00,Breakfast,2,Medium,low,4.7,Tier3,Tier1,441,19,636.5,114,21
11784,580,162,672,Beverage,175,9,1,2025-01-12 09:21:00,Breakfast,2,Medium,low,4.7,Tier3,Tier1,441,19,636.5,114,31
11785,1267,93,690,Main,272,6,0,2025-01-20 06:49:00,Breakfast,2,Medium,low,4.4,Tier1,Tier3,571,15,589.0357142857143,117,16
11785,1267,93,1041,Beverage,299,6,0,2025-01-20 06:49:00,Breakfast,2,Medium,low,4.4,Tier1,Tier3,571,15,589.0357142857143,117,25
11786,957,107,321,Main,87,10,0,2025-02-06 10:41:00,Breakfast,1,Low,medium,3.7,Tier1,Tier1,87,12,445.75,76,36
11787,548,199,350,Main,354,8,0,2025-02-26 08:19:00,Breakfast,1,Medium,medium,4.5,Tier1,Tier2,354,12,808.8,63,33
11788,1190,126,452,Main,385,2,0,2025-01-06 02:19:00,LateNight,1,Medium,medium,4.3,Tier2,Tier1,385,21,496.65625,135,69
11789,769,30,799,Main,386,22,0,2025-01-20 22:12:00,LateNight,1,Medium,medium,4.2,Tier3,Tier2,386,17,562.1612903225806,158,96
